"species_code","species_name","year","total_landings"
"BLU","Bluefish",2008,75.03
"BLU","Bluefish",2009,83.03
"BLU","Bluefish",2010,51
"BLU","Bluefish",2011,71.55
"BLU","Bluefish",2012,72.73
"BLU","Bluefish",2013,62.81
"BLU","Bluefish",2014,140.33
"BLU","Bluefish",2015,101.98
"BLU","Bluefish",2016,121.24
"BLU","Bluefish",2017,112.11
"BLU","Bluefish",2018,82.24
"BLU","Bluefish",2019,70.29
"BLU","Bluefish",2020,73.38
"BLU","Bluefish",2021,81.06
"BLU","Bluefish",2022,66.32
"BLU","Bluefish",2023,80.02
"BOA","Bonga shad",1997,0
"BOA","Bonga shad",1998,0
"BOA","Bonga shad",1999,0
"BOA","Bonga shad",2000,0
"BOA","Bonga shad",2001,0
"BOA","Bonga shad",2002,0
"BOA","Bonga shad",2003,0
"BOA","Bonga shad",2004,0
"BOA","Bonga shad",2005,0
"BOA","Bonga shad",2006,0
"BOA","Bonga shad",2007,0
"BOA","Bonga shad",2008,0
"BOA","Bonga shad",2009,0.03
"BOA","Bonga shad",2010,0
"BOA","Bonga shad",2011,0
"BOA","Bonga shad",2012,0
"BOA","Bonga shad",2013,0
"BOA","Bonga shad",2014,0
"BOA","Bonga shad",2015,0
"BOA","Bonga shad",2016,0
"BOA","Bonga shad",2017,0
"BOA","Bonga shad",2018,0
"BOA","Bonga shad",2019,0
"BOA","Bonga shad",2020,0
"BOA","Bonga shad",2021,0
"BOA","Bonga shad",2022,0
"BOA","Bonga shad",2023,0
"BOC","Boarfish",1997,0
"BOC","Boarfish",1998,0
"BOC","Boarfish",1999,0
"BOC","Boarfish",2000,0
"BOC","Boarfish",2001,0
"BOC","Boarfish",2002,0
"BOC","Boarfish",2003,0
"BOC","Boarfish",2004,0
"BOC","Boarfish",2005,0
"BOC","Boarfish",2006,0
"BOC","Boarfish",2007,0.03
"BOC","Boarfish",2008,0
"BOC","Boarfish",2009,0
"BOC","Boarfish",2010,0
"BOC","Boarfish",2011,0
"BOC","Boarfish",2012,0.33
"BOC","Boarfish",2013,0
"BOC","Boarfish",2014,4.53
"BOC","Boarfish",2015,0.88
"BOC","Boarfish",2016,0
"BOC","Boarfish",2017,21.24
"BOC","Boarfish",2018,13.44
"BOC","Boarfish",2019,8.52
"BOC","Boarfish",2020,2.49
"BOC","Boarfish",2021,0.04
"BOC","Boarfish",2022,20.37
"BOC","Boarfish",2023,0
"BOG","Bogue",1997,376
"BOG","Bogue",1998,316
"BOG","Bogue",1999,354
"BOG","Bogue",2000,643
"BOG","Bogue",2001,929
"BOG","Bogue",2002,805
"BOG","Bogue",2003,708
"BOG","Bogue",2004,452
"BOG","Bogue",2005,393
"BOG","Bogue",2006,1106.1
"BOG","Bogue",2007,1116
"BOG","Bogue",2008,626
"BOG","Bogue",2009,714
"BOG","Bogue",2010,771
"BOG","Bogue",2011,981.89
"BOG","Bogue",2012,2499.47
"BOG","Bogue",2013,3215.89
"BOG","Bogue",2014,1701.18
"BOG","Bogue",2015,2136.66
"BOG","Bogue",2016,2684.62
"BOG","Bogue",2017,2101.48
"BOG","Bogue",2018,1962.6
"BOG","Bogue",2019,1124.05
"BOG","Bogue",2020,1012.81
"BOG","Bogue",2021,1501.1
"BOG","Bogue",2022,1529.52
"BOG","Bogue",2023,1766.41
"BON","Atlantic bonito",1997,47
"BON","Atlantic bonito",1998,94
"BON","Atlantic bonito",1999,96
"BON","Atlantic bonito",2000,162
"BON","Atlantic bonito",2001,77
"BON","Atlantic bonito",2002,46
"BON","Atlantic bonito",2003,40
"BON","Atlantic bonito",2004,53
"BON","Atlantic bonito",2005,37
"BON","Atlantic bonito",2006,933.6
"BON","Atlantic bonito",2007,1206.03
"BON","Atlantic bonito",2008,588.03
"BON","Atlantic bonito",2009,388.04
"BON","Atlantic bonito",2010,1534
"BON","Atlantic bonito",2011,1387.47
"BON","Atlantic bonito",2012,1057.85
"BON","Atlantic bonito",2013,570.41
"BON","Atlantic bonito",2014,501.65
"BON","Atlantic bonito",2015,2384.78
"BON","Atlantic bonito",2016,1898.73
"BON","Atlantic bonito",2017,1207.74
"BON","Atlantic bonito",2018,776.45
"BON","Atlantic bonito",2019,1148.69
"BON","Atlantic bonito",2020,500.12
"BON","Atlantic bonito",2021,748.86
"BON","Atlantic bonito",2022,448.37
"BON","Atlantic bonito",2023,2275.91
"BOP","Plain bonito",1997,12
"BOP","Plain bonito",1998,5
"BOP","Plain bonito",1999,11
"BOP","Plain bonito",2000,13
"BOP","Plain bonito",2001,11
"BOP","Plain bonito",2002,2
"BOP","Plain bonito",2003,6
"BOP","Plain bonito",2004,9
"BOP","Plain bonito",2005,5
"BOP","Plain bonito",2006,9.93
"BOP","Plain bonito",2007,3.03
"BOP","Plain bonito",2008,6
"BOP","Plain bonito",2009,14.08
"BOP","Plain bonito",2010,10
"BOP","Plain bonito",2011,22.51
"BOP","Plain bonito",2012,29.05
"BOP","Plain bonito",2013,3.73
"BOP","Plain bonito",2014,1.92
"BOP","Plain bonito",2015,3.89
"BOP","Plain bonito",2016,4.87
"BOP","Plain bonito",2017,0
"BOP","Plain bonito",2018,0
"BOP","Plain bonito",2019,2.25
"BOP","Plain bonito",2020,2.13
"BOP","Plain bonito",2021,3.03
"BOP","Plain bonito",2022,1.16
"BOP","Plain bonito",2023,3.93
"BOY","Purple dye murex",1997,12
"BOY","Purple dye murex",1998,13
"BOY","Purple dye murex",1999,7
"BOY","Purple dye murex",2000,8
"BOY","Purple dye murex",2001,10
"BOY","Purple dye murex",2002,8
"BOY","Purple dye murex",2003,6
"BOY","Purple dye murex",2004,6
"BOY","Purple dye murex",2005,2
"BOY","Purple dye murex",2006,9
"BOY","Purple dye murex",2007,15.04
"BOY","Purple dye murex",2008,27
"BOY","Purple dye murex",2009,33
"BOY","Purple dye murex",2010,45
"BOY","Purple dye murex",2011,31.14
"BOY","Purple dye murex",2012,23.73
"BOY","Purple dye murex",2013,18.87
"BOY","Purple dye murex",2014,32.1
"BOY","Purple dye murex",2015,30.54
"BOY","Purple dye murex",2016,33.21
"BOY","Purple dye murex",2017,22.98
"BOY","Purple dye murex",2018,23.01
"BOY","Purple dye murex",2019,20.49
"BOY","Purple dye murex",2020,21.27
"BOY","Purple dye murex",2021,35.46
"BOY","Purple dye murex",2022,0.61
"BOY","Purple dye murex",2023,4.56
"BRB","Black seabream",1997,183
"BRB","Black seabream",1998,150
"BRB","Black seabream",1999,164
"BRB","Black seabream",2000,177
"BRB","Black seabream",2001,158
"BRB","Black seabream",2002,224
"BRB","Black seabream",2003,242
"BRB","Black seabream",2004,239
"BRB","Black seabream",2005,212
"BRB","Black seabream",2006,706.2
"BRB","Black seabream",2007,681
"BRB","Black seabream",2008,621
"BRB","Black seabream",2009,696
"BRB","Black seabream",2010,756
"BRB","Black seabream",2011,750.21
"BRB","Black seabream",2012,560.13
"BRB","Black seabream",2013,710.64
"BRB","Black seabream",2014,648.76
"BRB","Black seabream",2015,614.28
"BRB","Black seabream",2016,741.42
"BRB","Black seabream",2017,682.67
"BRB","Black seabream",2018,477.49
"BRB","Black seabream",2019,509.4
"BRB","Black seabream",2020,495.91
"BRB","Black seabream",2021,430.3
"BRB","Black seabream",2022,413.72
"BRB","Black seabream",2023,417.23
"BRF","Blackbelly rosefish",1997,419
"BRF","Blackbelly rosefish",1998,392
"BRF","Blackbelly rosefish",1999,333
"BRF","Blackbelly rosefish",2000,436
"BRF","Blackbelly rosefish",2001,313
"BRF","Blackbelly rosefish",2002,297
"BRF","Blackbelly rosefish",2003,357
"BRF","Blackbelly rosefish",2004,309
"BRF","Blackbelly rosefish",2005,251
"BRF","Blackbelly rosefish",2006,1069.84
"BRF","Blackbelly rosefish",2007,1819.04
"BRF","Blackbelly rosefish",2008,1688.03
"BRF","Blackbelly rosefish",2009,1780.03
"BRF","Blackbelly rosefish",2010,1054
"BRF","Blackbelly rosefish",2011,1388.37
"BRF","Blackbelly rosefish",2012,1453.74
"BRF","Blackbelly rosefish",2013,1535.22
"BRF","Blackbelly rosefish",2014,1452.65
"BRF","Blackbelly rosefish",2015,1537.75
"BRF","Blackbelly rosefish",2016,1789.57
"BRF","Blackbelly rosefish",2017,1975.57
"BRF","Blackbelly rosefish",2018,1731.02
"BRF","Blackbelly rosefish",2019,1288.52
"BRF","Blackbelly rosefish",2020,960
"BRF","Blackbelly rosefish",2021,1108.72
"BRF","Blackbelly rosefish",2022,1025.72
"BRF","Blackbelly rosefish",2023,990.97
"BSC","Bluespotted seabream",1997,0
"BSC","Bluespotted seabream",1998,0
"BSC","Bluespotted seabream",1999,0
"BSC","Bluespotted seabream",2000,0
"BSC","Bluespotted seabream",2001,0
"BSC","Bluespotted seabream",2002,0
"BSC","Bluespotted seabream",2003,0
"BSC","Bluespotted seabream",2004,0
"BSC","Bluespotted seabream",2005,0
"BSC","Bluespotted seabream",2006,0.9
"BSC","Bluespotted seabream",2007,3
"BSC","Bluespotted seabream",2008,0.03
"BSC","Bluespotted seabream",2009,0.06
"BSC","Bluespotted seabream",2010,3
"BSC","Bluespotted seabream",2011,4.8
"BSC","Bluespotted seabream",2012,3.78
"BSC","Bluespotted seabream",2013,4.79
"BSC","Bluespotted seabream",2014,6.87
"BSC","Bluespotted seabream",2015,7.2
"BSC","Bluespotted seabream",2016,8.85
"BSC","Bluespotted seabream",2017,8.01
"BSC","Bluespotted seabream",2018,4.32
"BSC","Bluespotted seabream",2019,3.27
"BSC","Bluespotted seabream",2020,2.61
"BSC","Bluespotted seabream",2021,2.04
"BSC","Bluespotted seabream",2022,1.29
"BSC","Bluespotted seabream",2023,0.7
"BSF","Black scabbardfish",1997,3553
"BSF","Black scabbardfish",1998,3153
"BSF","Black scabbardfish",1999,2776
"BSF","Black scabbardfish",2000,2867
"BSF","Black scabbardfish",2001,2744
"BSF","Black scabbardfish",2002,2692
"BSF","Black scabbardfish",2003,2813
"BSF","Black scabbardfish",2004,3306
"BSF","Black scabbardfish",2005,3577
"BSF","Black scabbardfish",2006,8397.6
"BSF","Black scabbardfish",2007,10415.07
"BSF","Black scabbardfish",2008,10840.04
"BSF","Black scabbardfish",2009,10454
"BSF","Black scabbardfish",2010,10158
"BSF","Black scabbardfish",2011,8899.8
"BSF","Black scabbardfish",2012,9378.96
"BSF","Black scabbardfish",2013,7245.63
"BSF","Black scabbardfish",2014,6666.73
"BSF","Black scabbardfish",2015,7611.7
"BSF","Black scabbardfish",2016,7499.45
"BSF","Black scabbardfish",2017,7015.42
"BSF","Black scabbardfish",2018,5499.74
"BSF","Black scabbardfish",2019,7710.86
"BSF","Black scabbardfish",2020,7476.37
"BSF","Black scabbardfish",2021,7071.39
"BSF","Black scabbardfish",2022,6324.25
"BSF","Black scabbardfish",2023,2207.78
"BSH","Blue shark",1997,1056
"BSH","Blue shark",1998,967
"BSH","Blue shark",1999,886
"BSH","Blue shark",2000,1122
"BSH","Blue shark",2001,1003
"BSH","Blue shark",2002,1209
"BSH","Blue shark",2003,2089
"BSH","Blue shark",2004,1511
"BSH","Blue shark",2005,1985
"BSH","Blue shark",2006,9227.5
"BSH","Blue shark",2007,10161
"BSH","Blue shark",2008,10224
"BSH","Blue shark",2009,12886
"BSH","Blue shark",2010,13431
"BSH","Blue shark",2011,12592.62
"BSH","Blue shark",2012,10832.3
"BSH","Blue shark",2013,10984.09
"BSH","Blue shark",2014,9340.59
"BSH","Blue shark",2015,13027.13
"BSH","Blue shark",2016,18536.49
"BSH","Blue shark",2017,15946.86
"BSH","Blue shark",2018,15647.74
"BSH","Blue shark",2019,11622.72
"BSH","Blue shark",2020,10328.34
"BSH","Blue shark",2021,11163.52
"BSH","Blue shark",2022,10695.49
"BSH","Blue shark",2023,6581.34
"BSK","Basking shark",1997,1
"BSK","Basking shark",1998,0
"BSK","Basking shark",1999,1
"BSK","Basking shark",2000,1
"BSK","Basking shark",2001,3
"BSK","Basking shark",2002,1
"BSK","Basking shark",2003,1
"BSK","Basking shark",2004,27
"BSK","Basking shark",2005,2
"BSK","Basking shark",2006,0.3
"BSK","Basking shark",2007,38
"BSK","Basking shark",2008,8
"BSK","Basking shark",2009,0
"BSK","Basking shark",2010,0
"BSK","Basking shark",2011,0
"BSK","Basking shark",2012,0
"BSK","Basking shark",2013,0.6
"BSK","Basking shark",2014,0
"BSK","Basking shark",2015,0
"BSK","Basking shark",2016,0
"BSK","Basking shark",2017,0
"BSK","Basking shark",2018,0
"BSK","Basking shark",2019,0
"BSK","Basking shark",2020,0.3
"BSK","Basking shark",2021,0.06
"BSK","Basking shark",2022,0.03
"BSK","Basking shark",2023,0.09
"BSS","European seabass",1997,39
"BSS","European seabass",1998,38
"BSS","European seabass",1999,37
"BSS","European seabass",2000,49
"BSS","European seabass",2001,42
"BSS","European seabass",2002,43
"BSS","European seabass",2003,47
"BSS","European seabass",2004,67
"BSS","European seabass",2005,177
"BSS","European seabass",2006,1382.4
"BSS","European seabass",2007,1635
"BSS","European seabass",2008,1209
"BSS","European seabass",2009,1242
"BSS","European seabass",2010,1467
"BSS","European seabass",2011,1321.26
"BSS","European seabass",2012,1105.78
"BSS","European seabass",2013,1506.27
"BSS","European seabass",2014,1984.38
"BSS","European seabass",2015,1310.01
"BSS","European seabass",2016,1636.89
"BSS","European seabass",2017,1720.41
"BSS","European seabass",2018,1438.83
"BSS","European seabass",2019,1632.45
"BSS","European seabass",2020,1837.95
"BSS","European seabass",2021,1806.6
"BSS","European seabass",2022,1432.44
"BSS","European seabass",2023,986.48
"BTH","Bigeye thresher",1997,0
"BTH","Bigeye thresher",1998,0
"BTH","Bigeye thresher",1999,0
"BTH","Bigeye thresher",2000,0
"BTH","Bigeye thresher",2001,0
"BTH","Bigeye thresher",2002,0
"BTH","Bigeye thresher",2003,0
"BTH","Bigeye thresher",2004,0
"BTH","Bigeye thresher",2005,0
"BTH","Bigeye thresher",2006,0
"BTH","Bigeye thresher",2007,0.03
"BTH","Bigeye thresher",2008,4
"BTH","Bigeye thresher",2009,0.04
"BTH","Bigeye thresher",2010,0
"BTH","Bigeye thresher",2011,0
"BTH","Bigeye thresher",2012,0.32
"BTH","Bigeye thresher",2013,0
"BTH","Bigeye thresher",2014,0
"BTH","Bigeye thresher",2015,0
"BTH","Bigeye thresher",2016,0
"BTH","Bigeye thresher",2017,0
"BTH","Bigeye thresher",2018,0
"BTH","Bigeye thresher",2019,0
"BTH","Bigeye thresher",2020,0
"BTH","Bigeye thresher",2021,0
"BTH","Bigeye thresher",2022,0
"BTH","Bigeye thresher",2023,0
"BUR","Sompat grunt",1997,1
"BUR","Sompat grunt",1998,1
"BUR","Sompat grunt",1999,1
"BUR","Sompat grunt",2000,0
"BUR","Sompat grunt",2001,0
"BUR","Sompat grunt",2002,1
"BUR","Sompat grunt",2003,0
"BUR","Sompat grunt",2004,1
"BUR","Sompat grunt",2005,3
"BUR","Sompat grunt",2006,10.2
"BUR","Sompat grunt",2007,9
"BUR","Sompat grunt",2008,3.03
"BUR","Sompat grunt",2009,9
"BUR","Sompat grunt",2010,18
"BUR","Sompat grunt",2011,10.84
"BUR","Sompat grunt",2012,32.99
"BUR","Sompat grunt",2013,13.38
"BUR","Sompat grunt",2014,17.16
"BUR","Sompat grunt",2015,16.74
"BUR","Sompat grunt",2016,12.21
"BUR","Sompat grunt",2017,10.68
"BUR","Sompat grunt",2018,14.58
"BUR","Sompat grunt",2019,9.48
"BUR","Sompat grunt",2020,15.78
"BUR","Sompat grunt",2021,11.55
"BUR","Sompat grunt",2022,19.38
"BUR","Sompat grunt",2023,21.99
"BXD","Alfonsino",1997,0
"BXD","Alfonsino",1998,0
"BXD","Alfonsino",1999,0
"BXD","Alfonsino",2000,0
"BXD","Alfonsino",2001,0
"BXD","Alfonsino",2002,0
"BXD","Alfonsino",2003,13
"BXD","Alfonsino",2004,29
"BXD","Alfonsino",2005,361
"BXD","Alfonsino",2006,149.1
"BXD","Alfonsino",2007,51.04
"BXD","Alfonsino",2008,210.04
"BXD","Alfonsino",2009,266
"BXD","Alfonsino",2010,182
"BXD","Alfonsino",2011,201.97
"BXD","Alfonsino",2012,173.42
"BXD","Alfonsino",2013,144.85
"BXD","Alfonsino",2014,147.16
"BXD","Alfonsino",2015,166.97
"BXD","Alfonsino",2016,210.06
"BXD","Alfonsino",2017,176.36
"BXD","Alfonsino",2018,253.74
"BXD","Alfonsino",2019,238.2006
"BXD","Alfonsino",2020,328.3
"BXD","Alfonsino",2021,312.28
"BXD","Alfonsino",2022,301.48
"BXD","Alfonsino",2023,241.86
"BYS","Splendid alfonsino",1997,82
"BYS","Splendid alfonsino",1998,72
"BYS","Splendid alfonsino",1999,74
"BYS","Splendid alfonsino",2000,8
"BYS","Splendid alfonsino",2001,15
"BYS","Splendid alfonsino",2002,28
"BYS","Splendid alfonsino",2003,10
"BYS","Splendid alfonsino",2004,15
"BYS","Splendid alfonsino",2005,146
"BYS","Splendid alfonsino",2006,483.66
"BYS","Splendid alfonsino",2007,603.04
"BYS","Splendid alfonsino",2008,601
"BYS","Splendid alfonsino",2009,847
"BYS","Splendid alfonsino",2010,524
"BYS","Splendid alfonsino",2011,733.95
"BYS","Splendid alfonsino",2012,750.76
"BYS","Splendid alfonsino",2013,609.81
"BYS","Splendid alfonsino",2014,573.39
"BYS","Splendid alfonsino",2015,551.65
"BYS","Splendid alfonsino",2016,552.92
"BYS","Splendid alfonsino",2017,528.24
"BYS","Splendid alfonsino",2018,388.22
"BYS","Splendid alfonsino",2019,366.0778
"BYS","Splendid alfonsino",2020,286.4
"BYS","Splendid alfonsino",2021,224.9
"BYS","Splendid alfonsino",2022,259.8536
"BYS","Splendid alfonsino",2023,132.07
"CAA","Atlantic wolffish",1997,0
"CAA","Atlantic wolffish",1998,0
"CAA","Atlantic wolffish",1999,0
"CAA","Atlantic wolffish",2000,0
"CAA","Atlantic wolffish",2001,0
"CAA","Atlantic wolffish",2002,0
"CAA","Atlantic wolffish",2003,0
"CAA","Atlantic wolffish",2004,0
"CAA","Atlantic wolffish",2005,0
"CAA","Atlantic wolffish",2006,3.6
"CAA","Atlantic wolffish",2007,3
"CAA","Atlantic wolffish",2008,0.03
"CAA","Atlantic wolffish",2009,0.03
"CAA","Atlantic wolffish",2010,0
"CAA","Atlantic wolffish",2011,0
"CAA","Atlantic wolffish",2012,0.15
"CAA","Atlantic wolffish",2013,0.03
"CAA","Atlantic wolffish",2014,0.03
"CAA","Atlantic wolffish",2015,0
"CAA","Atlantic wolffish",2016,0
"CAA","Atlantic wolffish",2017,0
"CAA","Atlantic wolffish",2018,0
"CAA","Atlantic wolffish",2019,0
"CAA","Atlantic wolffish",2020,0
"CAA","Atlantic wolffish",2021,0
"CAA","Atlantic wolffish",2022,0
"CAA","Atlantic wolffish",2023,0
"CAP","Capelin",1997,0
"CAP","Capelin",1998,0
"CAP","Capelin",1999,0
"CAP","Capelin",2000,0
"CAP","Capelin",2001,0
"CAP","Capelin",2002,0
"CAP","Capelin",2003,0
"CAP","Capelin",2004,0
"CAP","Capelin",2005,0
"CAP","Capelin",2006,0.03
"CAP","Capelin",2007,0.03
"CAP","Capelin",2008,0
"CAP","Capelin",2009,0.03
"CAP","Capelin",2010,0
"CAP","Capelin",2011,0
"CAP","Capelin",2012,0
"CAP","Capelin",2013,0
"CAP","Capelin",2014,0
"CAP","Capelin",2015,0
"CAP","Capelin",2016,0
"CAP","Capelin",2017,0
"CAP","Capelin",2018,0
"CAP","Capelin",2019,0.12
"CAP","Capelin",2020,0.36
"CAP","Capelin",2021,0.09
"CAP","Capelin",2022,0
"CAP","Capelin",2023,0
"CAS","Spotted wolffish",1997,0
"CAS","Spotted wolffish",1998,0
"CAS","Spotted wolffish",1999,0
"CAS","Spotted wolffish",2000,0
"CAS","Spotted wolffish",2001,20
"CAS","Spotted wolffish",2002,0
"CAS","Spotted wolffish",2003,0
"CAS","Spotted wolffish",2004,172
"CAS","Spotted wolffish",2005,0
"CAS","Spotted wolffish",2006,5.4
"CAS","Spotted wolffish",2007,12
"CAS","Spotted wolffish",2008,3
"CAS","Spotted wolffish",2009,0.03
"CAS","Spotted wolffish",2010,0
"CAS","Spotted wolffish",2011,0
"CAS","Spotted wolffish",2012,0.18
"CAS","Spotted wolffish",2013,0.18
"CAS","Spotted wolffish",2014,0
"CAS","Spotted wolffish",2015,0
"CAS","Spotted wolffish",2016,0
"CAS","Spotted wolffish",2017,0
"CAS","Spotted wolffish",2018,0
"CAS","Spotted wolffish",2019,0
"CAS","Spotted wolffish",2020,0
"CAS","Spotted wolffish",2021,0
"CAS","Spotted wolffish",2022,0.06
"CAS","Spotted wolffish",2023,0
"CBC","Red bandfish",1997,0
"CBC","Red bandfish",1998,0
"CBC","Red bandfish",1999,0
"CBC","Red bandfish",2000,0
"CBC","Red bandfish",2001,0
"CBC","Red bandfish",2002,0
"CBC","Red bandfish",2003,0
"CBC","Red bandfish",2004,0
"CBC","Red bandfish",2005,0
"CBC","Red bandfish",2006,0
"CBC","Red bandfish",2007,15
"CBC","Red bandfish",2008,3
"CBC","Red bandfish",2009,15
"CBC","Red bandfish",2010,6
"CBC","Red bandfish",2011,6.81
"CBC","Red bandfish",2012,3.81
"CBC","Red bandfish",2013,4.77
"CBC","Red bandfish",2014,4.05
"CBC","Red bandfish",2015,3.06
"CBC","Red bandfish",2016,0
"CBC","Red bandfish",2017,0
"CBC","Red bandfish",2018,0
"CBC","Red bandfish",2019,3.03
"CBC","Red bandfish",2020,0.54
"CBC","Red bandfish",2021,1.71
"CBC","Red bandfish",2022,1.83
"CBC","Red bandfish",2023,1.6
"CBR","Comber",1997,0
"CBR","Comber",1998,0
"CBR","Comber",1999,0
"CBR","Comber",2000,0
"CBR","Comber",2001,0
"CBR","Comber",2002,0
"CBR","Comber",2003,0
"CBR","Comber",2004,0
"CBR","Comber",2005,8
"CBR","Comber",2006,130.8
"CBR","Comber",2007,39
"CBR","Comber",2008,12.03
"CBR","Comber",2009,0.07
"CBR","Comber",2010,0
"CBR","Comber",2011,1.29
"CBR","Comber",2012,3.2
"CBR","Comber",2013,3.34
"CBR","Comber",2014,6.53
"CBR","Comber",2015,8.26
"CBR","Comber",2016,5.26
"CBR","Comber",2017,0
"CBR","Comber",2018,4.24
"CBR","Comber",2019,4
"CBR","Comber",2020,6.74
"CBR","Comber",2021,3.97
"CBR","Comber",2022,3.76
"CBR","Comber",2023,1.08
"CCP","Sandbar shark",1997,0
"CCP","Sandbar shark",1998,0
"CCP","Sandbar shark",1999,0
"CCP","Sandbar shark",2000,0
"CCP","Sandbar shark",2001,0
"CCP","Sandbar shark",2002,0
"CCP","Sandbar shark",2003,0
"CCP","Sandbar shark",2004,0
"CCP","Sandbar shark",2005,0
"CCP","Sandbar shark",2006,0
"CCP","Sandbar shark",2007,0
"CCP","Sandbar shark",2008,0
"CCP","Sandbar shark",2009,0
"CCP","Sandbar shark",2010,0
"CCP","Sandbar shark",2011,0
"CCP","Sandbar shark",2012,0.03
"CCP","Sandbar shark",2013,0.06
"CCP","Sandbar shark",2014,0
"CCP","Sandbar shark",2015,0
"CCP","Sandbar shark",2016,0
"CCP","Sandbar shark",2017,0
"CCP","Sandbar shark",2018,0
"CCP","Sandbar shark",2019,0.03
"CCP","Sandbar shark",2020,0
"CCP","Sandbar shark",2021,0
"CCP","Sandbar shark",2022,0.06
"CCP","Sandbar shark",2023,0
"CET","Wedge sole",1997,139
"CET","Wedge sole",1998,91
"CET","Wedge sole",1999,102
"CET","Wedge sole",2000,109
"CET","Wedge sole",2001,111
"CET","Wedge sole",2002,85
"CET","Wedge sole",2003,83
"CET","Wedge sole",2004,79
"CET","Wedge sole",2005,60
"CET","Wedge sole",2006,136.5
"CET","Wedge sole",2007,114.04
"CET","Wedge sole",2008,126
"CET","Wedge sole",2009,291
"CET","Wedge sole",2010,522
"CET","Wedge sole",2011,1020.93
"CET","Wedge sole",2012,854.54
"CET","Wedge sole",2013,798.15
"CET","Wedge sole",2014,848.82
"CET","Wedge sole",2015,487.8
"CET","Wedge sole",2016,523.02
"CET","Wedge sole",2017,892.71
"CET","Wedge sole",2018,1345.95
"CET","Wedge sole",2019,1822.23
"CET","Wedge sole",2020,1803
"CET","Wedge sole",2021,1082.37
"CET","Wedge sole",2022,856.95
"CET","Wedge sole",2023,341.13
"CGO","Goldfish",1997,0
"CGO","Goldfish",1998,0
"CGO","Goldfish",1999,0
"CGO","Goldfish",2000,0
"CGO","Goldfish",2001,0
"CGO","Goldfish",2002,0
"CGO","Goldfish",2003,0
"CGO","Goldfish",2004,0
"CGO","Goldfish",2005,0
"CGO","Goldfish",2006,0.03
"CGO","Goldfish",2007,0
"CGO","Goldfish",2008,0.03
